"term_id"	"parent_id"
"EFO_0003086"	"EFO_0009690|MONDO_0044965"
"EFO_0003094"	"MONDO_0021637|EFO_0000326|MONDO_0016729"
"EFO_0003095"	"MONDO_0004790"
"EFO_0003096"	"Orphanet_282|MONDO_0044996|EFO_0005815"
"EFO_0003097"	"EFO_0000771"
"EFO_0003099"	"MONDO_0029001|MONDO_0002254|EFO_0005539"
"EFO_0003100"	"EFO_0004149|EFO_0009387"
"EFO_0003101"	"MONDO_0003001|MONDO_0003510|MONDO_0002874"
"EFO_0003102"	"EFO_0000771|MONDO_0002614|MONDO_0003225"
"EFO_0003103"	"EFO_0000771|EFO_0009690"
"EFO_0003104"	"MONDO_0036591|MONDO_0021511|EFO_0000232|MONDO_0036976"
"EFO_0003105"	"EFO_0009488|Orphanet_268357"
"EFO_0003106"	"MONDO_0024355|EFO_1001991"
"EFO_0003108"	"HP_0000707"
"EFO_0003110"	"EFO_0009950|EFO_0009903"
"EFO_0003144"	"EFO_0003777"
"EFO_0003145"	"EFO_0003144"
"EFO_0003146"	"EFO_0003144"
"EFO_0003147"	"EFO_0003146"
"EFO_0003148"	"EFO_0003146"
"EFO_0003149"	"EFO_0003146"
"EFO_0003756"	"MONDO_0000594"
"EFO_0003757"	"EFO_0003756"
"EFO_0003758"	"EFO_0003756"
"EFO_0003759"	"EFO_0003756"
"EFO_0003760"	"EFO_0005774"
"EFO_0003761"	"MONDO_0002050"
"EFO_0003763"	"MONDO_0020676|EFO_0005774|MONDO_0043218"
"EFO_0003764"	"MONDO_0005299"
"EFO_0003765"	"EFO_0000651"
"EFO_0003767"	"EFO_0005140|EFO_0009431"
"EFO_0003769"	"EFO_0000616|EFO_0001379"
"EFO_0003770"	"EFO_0003839|MONDO_0024297|MONDO_0002311|EFO_0000589|EFO_0009486"
"EFO_0003774"	"HP_0003119"
"EFO_0003777"	"EFO_0000319|MONDO_0000651"
"EFO_0003778"	"MONDO_0020573|MONDO_0002254|EFO_0000685|MONDO_0023603"
"EFO_0003779"	"EFO_0006812"
"EFO_0003780"	"MONDO_0003346|MONDO_0017259|MONDO_0019724|MONDO_0015488|MONDO_0017261|EFO_0005140|MONDO_0015657|MONDO_0017260|MONDO_0017957|MONDO_0019293|MONDO_0017370"
"EFO_0003781"	"EFO_0003763|MONDO_0000473"
"EFO_0003782"	"EFO_0005772|MONDO_0044979|EFO_1001902"
"EFO_0003783"	"EFO_0009489|MONDO_0024537|EFO_1000631|EFO_0005774"
"EFO_0003785"	"EFO_1002003"
"EFO_0003802"	"MONDO_0019453"
"EFO_0003811"	"EFO_0000198"
"EFO_0003812"	"MONDO_0015194|EFO_0000198"
"EFO_0003817"	"EFO_0000616|EFO_0009673|MONDO_0020641"
"EFO_0003818"	"EFO_0009433|MONDO_0000651"
"EFO_0003819"	"MONDO_0002220"
"EFO_0003820"	"EFO_0004260|EFO_0000616|MONDO_0021581"
"EFO_0003821"	"EFO_0005774|MONDO_0043218|MONDO_0017181"
"EFO_0003824"	"EFO_0000616|EFO_0005950|EFO_0003966"
"EFO_0003825"	"EFO_0000228"
"EFO_0003826"	"EFO_0003868|EFO_0000616|EFO_0008581"
"EFO_0003827"	"MONDO_0000473"
"EFO_0003828"	"EFO_1000158|EFO_0000616|EFO_0009488"
"EFO_0003829"	"MONDO_0021698|MONDO_0002326|EFO_0003890"
"EFO_0003830"	"EFO_0009602|EFO_0000771|EFO_0009903"
"EFO_0003832"	"EFO_0010284|MONDO_0044965"
"EFO_0003833"	"EFO_1000158|EFO_0000616|EFO_0005774"
"EFO_0003834"	"EFO_0005140|MONDO_0004670"
"EFO_0003835"	"MONDO_0002165|EFO_0000616|EFO_0009660"
"EFO_0003839"	"EFO_0000618|EFO_0003966"
"EFO_0003840"	"EFO_0003885|EFO_0009714"
"EFO_0003841"	"EFO_0000616|EFO_1000627|EFO_0003769"
"EFO_0003844"	"EFO_0000616|MONDO_0021066|MONDO_0001926|EFO_0003865"
"EFO_0003845"	"EFO_0004253"
"EFO_0003846"	"EFO_0000616"
"EFO_0003847"	"HP_0000707"
"EFO_0003849"	"EFO_0003868|MONDO_0044987"
"EFO_0003850"	"EFO_0000616|EFO_0005539|EFO_0003769"
"EFO_0003851"	"EFO_1000158|EFO_0000616"
"EFO_0003852"	"EFO_0000618"
"EFO_0003853"	"EFO_0000616|EFO_0000684"
"EFO_0003854"	"EFO_0003882"
"EFO_0003855"	"EFO_0000662|EFO_0009431"
"EFO_0003857"	"Orphanet_183521|Orphanet_307061|MONDO_0023603|EFO_0005755"
"EFO_0003859"	"EFO_0000616|EFO_0003863|EFO_0009549"
"EFO_0003860"	"EFO_0008549|EFO_0000616|EFO_0009605|EFO_0003769"
"EFO_0003863"	"EFO_0000616|EFO_0009663"
"EFO_0003865"	"EFO_0000616|MONDO_0021066|EFO_0003086"
"EFO_0003866"	"MONDO_0024653|EFO_0009481|EFO_0003853"
"EFO_0003867"	"EFO_0002970"
"EFO_0003868"	"EFO_0008549|EFO_0000616|EFO_0005950|EFO_1001047"
"EFO_0003869"	"MONDO_0021350|EFO_0010285|EFO_0000616|EFO_0009483"
"EFO_0003870"	"EFO_1000859"
"EFO_0003871"	"EFO_0003868|EFO_0000616|MONDO_0001165|EFO_0005950"
"EFO_0003872"	"EFO_0003767|MONDO_0003409|EFO_1001463"
"EFO_0003873"	"EFO_0000616|EFO_0003826"
"EFO_0003874"	"EFO_1002023|EFO_0002461"
"EFO_0003875"	"EFO_0004264"
"EFO_0003876"	"EFO_0003875|MONDO_0002277"
"EFO_0003877"	"MONDO_0003406|EFO_0000684"
"EFO_0003878"	"EFO_0003103|EFO_0009903|EFO_0009689"
"EFO_0003880"	"EFO_0009255|EFO_0000616|EFO_0009542"
"EFO_0003882"	"MONDO_0000837"
"EFO_0003884"	"EFO_0003086|EFO_0009714"
